hh_id,formid,house_status,consent,hh_size,access_med.no_911,access_med.no_transport,access_med.roads_damaged,access_med.facility_closed,access_med.no_doctors,access_med.no_dialysis,access_med.no_resp_mach,access_med.no_meds,access_med.couldnt_afford,access_med.ot_reasons,access_med.access_other,water.water_short_b,water.lost_water,water.sept,water.oct,water.nov,water.dec,water.lost_drink_water,water.sept_drink,water.oct_drink,water.nov_drink,water.dec_drink,water.drinkable_water_now,electricity.elec_short_b,electricity.lost_elec,electricity.sept,electricity.oct,electricity.nov,electricity.dec,cell_short_b,cell.lost_cell,cell.sept,cell.oct,cell.nov,cell.dec,mort_neighbor,left_neighbor,neighbors_num,notas,completed_time,started_time,username,received_on,location,barrio_id,imputed_gps,flag
3416,CENSORED,1,1,5,99,99,99,99,99,99,99,99,99,NA,0,1,1,2,1,0,0,0,0,0,0,0,NA,3,1,2,4,4,4,0,1,2,4,3,1,0,6,3,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,628,no,1
3417,CENSORED,1,1,1,99,99,99,99,99,99,99,99,99,NA,0,0,1,2,4,1,0,1,2,4,1,0,1,4,1,2,4,4,4,0,1,2,4,1,0,0,1,1,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,628,no,1
3418,CENSORED,1,1,4,99,99,99,99,99,99,99,99,99,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,4,1,1,4,4,4,0,1,1,4,2,0,0,0,3,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,883,no,1
3419,CENSORED,1,1,3,99,99,99,99,99,99,99,3,99,NA,0,0,1,2,4,4,4,1,2,4,4,4,2,0,1,2,4,4,4,0,1,2,4,4,4,0,0,3,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,883,no,1
3420,CENSORED,1,1,4,99,99,99,99,99,99,99,5,99,NA,0,0,1,3,0,0,0,1,3,0,0,0,2,4,1,3,4,4,4,0,1,2,4,4,4,0,2,3,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,883,no,1
3421,CENSORED,1,1,3,99,99,99,99,99,99,99,99,99,NA,0,0,1,2,2,0,0,1,2,0,0,0,1,0,1,2,4,4,4,1,1,2,4,4,4,99,3,3,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,883,no,1
3422,CENSORED,1,1,3,99,99,99,99,99,99,99,99,99,NA,0,4,1,2,4,4,4,1,3,0,0,0,1,0,1,2,4,4,4,0,1,2,4,4,4,0,0,2,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,890,no,1
3423,CENSORED,1,1,1,99,99,99,99,5,99,99,99,99,NA,0,0,1,1,4,0,0,1,0,0,0,0,1,0,1,2,4,4,4,0,1,1,4,4,4,0,1,5,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,890,no,1
3424,CENSORED,1,1,2,99,99,4,99,99,99,99,99,99,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,4,1,2,4,4,4,0,1,2,4,4,4,0,0,3,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,890,no,1
3425,CENSORED,1,1,5,99,99,99,99,99,99,99,99,99,NA,0,0,1,2,1,0,0,1,2,1,0,0,3,4,1,2,4,4,4,0,1,2,4,3,0,0,6,1,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,628,no,1
3426,CENSORED,1,1,2,99,99,99,99,99,99,99,99,99,NA,0,0,1,2,1,0,0,0,0,0,0,0,NA,0,1,2,1,0,0,0,1,2,4,0,0,0,0,2,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,109,no,1
3427,CENSORED,1,1,4,99,99,99,99,99,99,99,99,99,NA,0,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,3,3,1,2,4,4,4,0,1,2,4,2,0,0,4,1,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,890,no,1
3428,CENSORED,1,1,3,99,99,2,99,99,99,99,99,99,NA,0,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,0,1,2,4,4,4,0,1,2,4,4,4,0,0,1,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,890,no,1
3429,CENSORED,1,1,1,99,99,99,99,99,99,99,99,99,NA,0,2,1,2,4,4,1,1,0,0,0,0,3,0,1,2,4,4,4,0,1,2,4,4,4,99,99,1,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,890,no,1
3430,CENSORED,1,1,2,99,99,99,99,99,99,99,99,99,NA,0,0,1,1,0,0,0,1,2,0,0,0,3,0,1,2,4,4,4,4,1,2,4,4,4,0,0,3,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,890,no,1
3431,CENSORED,1,1,1,99,99,99,99,99,99,99,99,99,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,1,2,4,4,4,2,1,2,4,4,4,0,0,2,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,890,no,1
3432,CENSORED,1,1,4,99,99,4,99,99,99,99,4,99,NA,0,0,1,2,3,3,0,1,2,4,4,4,1,0,1,2,4,4,4,0,1,2,4,4,4,3,4,1,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,890,no,1
3433,CENSORED,1,1,2,99,99,99,99,99,99,99,99,99,NA,0,0,1,2,2,0,0,1,2,4,4,4,1,0,1,2,4,4,4,0,1,2,4,4,4,0,0,2,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,883,no,1
3434,CENSORED,1,1,5,99,99,99,99,99,99,99,99,99,NA,0,3,1,2,4,4,1,1,1,4,4,2,3,0,1,2,4,4,4,4,1,2,4,4,1,99,3,3,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,883,no,1
3435,CENSORED,1,1,2,99,3,4,99,99,99,3,3,99,NA,1,0,1,3,4,3,0,1,3,4,0,0,3,4,1,3,4,4,2,3,1,3,4,4,4,4,4,2,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,816,no,1
3437,CENSORED,1,1,2,99,99,99,99,99,99,99,3,99,NA,0,3,1,3,4,4,1,1,3,4,4,1,1,4,1,3,4,4,1,4,1,3,4,4,4,99,99,3,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,816,no,1
3438,CENSORED,1,1,2,99,99,99,99,99,99,99,3,99,NA,0,4,1,3,3,0,0,1,3,4,0,0,2,4,1,3,4,2,0,4,1,3,4,1,0,0,2,2,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,811,no,1
3439,CENSORED,1,1,2,99,0,0,0,0,99,0,0,0,NA,1,0,1,2,4,1,0,1,2,4,1,0,2,0,1,2,4,4,1,0,1,4,4,4,4,1,0,1,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,811,no,1
3440,CENSORED,1,1,4,99,99,99,99,99,99,99,99,99,NA,0,0,1,2,4,4,4,1,0,0,0,0,2,0,1,2,4,0,0,0,1,2,4,4,4,0,5,3,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,811,no,1
3441,CENSORED,1,1,2,99,99,99,4,4,99,99,4,4,NA,0,4,1,2,4,4,4,1,2,4,4,4,2,4,1,2,4,4,4,0,1,2,4,1,0,0,0,5,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,811,no,1
3442,CENSORED,1,1,1,99,0,0,0,0,99,0,0,0,NA,1,0,1,2,4,1,0,1,2,4,1,0,3,0,1,2,4,3,0,0,0,NA,NA,NA,NA,1,99,1,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,811,no,1
3443,CENSORED,1,1,4,99,99,99,99,99,99,99,5,0,NA,0,0,1,2,4,1,0,0,0,0,0,0,NA,0,1,2,4,1,0,0,1,2,4,4,4,1,99,2,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,811,no,1
3444,CENSORED,1,1,3,99,99,99,99,99,99,99,99,99,NA,0,0,1,2,2,0,0,1,0,0,0,0,3,0,1,2,4,4,2,0,1,2,4,4,4,0,1,3,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,811,no,1
3445,CENSORED,1,1,2,99,99,99,99,99,99,99,99,99,NA,0,4,1,1,0,0,0,0,0,0,0,0,NA,4,1,0,0,0,0,0,1,2,4,3,0,0,0,2,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,152,no,1
3446,CENSORED,1,1,1,99,99,99,99,99,99,99,99,99,NA,0,0,1,2,0,0,0,0,0,0,0,0,NA,0,1,2,3,0,0,0,1,2,4,2,0,0,0,3,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,152,no,1
3449,CENSORED,1,1,4,99,99,99,99,99,99,99,5,99,NA,0,4,1,4,4,4,0,1,4,4,4,4,1,4,1,4,4,4,4,4,1,4,4,1,0,0,0,4,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,152,no,1
3450,CENSORED,1,1,1,99,99,99,99,99,99,99,99,99,NA,0,0,1,2,1,0,0,0,0,0,0,0,NA,0,1,2,1,0,0,0,1,2,2,0,0,0,0,2,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,152,no,1
3451,CENSORED,1,1,2,99,99,99,99,99,99,99,99,99,NA,0,0,1,1,0,0,0,0,0,0,0,0,NA,0,1,2,4,4,4,0,1,2,4,1,0,0,6,3,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,152,no,1
3453,CENSORED,1,1,3,99,99,99,99,99,99,99,99,99,NA,0,0,1,2,3,0,0,0,0,0,0,0,NA,0,1,3,4,4,4,2,1,2,4,4,4,1,0,3,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,152,no,1
3454,CENSORED,1,1,7,99,99,99,99,99,99,3,99,99,NA,0,0,1,2,3,0,0,0,0,0,0,0,NA,0,1,3,4,4,4,0,1,2,4,4,4,0,0,4,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,152,no,1
3455,CENSORED,1,1,3,99,99,99,5,99,99,4,4,99,NA,0,0,1,2,1,0,0,1,1,0,0,0,1,0,1,3,4,4,4,0,1,2,4,4,4,1,6,3,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,152,no,1
3456,CENSORED,1,1,3,99,99,3,99,99,99,99,3,99,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,1,3,4,4,4,2,1,2,4,4,3,3,0,4,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,152,no,1
3458,CENSORED,1,1,2,99,99,99,99,99,99,99,99,99,NA,0,0,1,2,4,4,2,1,2,4,4,2,1,0,1,2,4,4,4,0,1,2,4,4,4,0,6,5,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,269,no,1
3459,CENSORED,1,1,3,99,99,99,99,99,99,3,99,99,NA,0,3,1,4,4,4,4,0,0,0,0,0,NA,2,1,4,4,4,4,4,1,4,4,2,0,0,0,2,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,269,no,1
3460,CENSORED,1,1,4,99,99,5,99,99,99,99,99,99,NA,0,0,1,3,4,4,4,1,0,0,0,0,2,0,1,3,4,4,4,0,1,3,4,4,4,0,0,3,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,269,no,1
3462,CENSORED,1,1,2,99,99,99,99,99,99,99,99,99,NA,0,0,1,3,4,4,4,0,0,0,0,0,NA,0,1,3,4,4,4,1,1,3,4,4,4,0,5,3,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,269,no,1
3464,CENSORED,1,1,8,99,99,99,99,99,99,99,99,99,NA,0,0,1,3,4,4,4,1,3,4,4,4,1,0,1,3,4,4,4,0,1,3,4,4,4,0,0,4,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,269,no,1
3465,CENSORED,1,1,1,99,99,99,99,99,99,99,99,99,NA,0,0,1,2,4,4,4,1,2,4,4,4,1,0,1,2,4,4,4,0,1,2,4,4,4,0,99,2,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,269,no,1
3466,CENSORED,1,1,2,99,99,99,99,99,99,99,99,99,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,1,1,4,4,4,0,1,2,4,4,4,0,0,3,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,269,no,1
3467,CENSORED,1,1,3,99,99,99,99,99,99,99,99,99,NA,0,0,1,2,0,0,0,1,2,0,0,0,1,0,1,2,2,0,0,4,1,3,4,4,3,0,0,3,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,109,no,1
3469,CENSORED,1,1,6,99,99,99,99,99,99,99,99,99,NA,0,0,1,2,0,0,0,0,0,0,0,0,NA,0,1,2,4,2,0,0,1,2,4,1,0,0,0,5,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,109,no,1
3470,CENSORED,1,1,2,99,99,99,99,99,99,99,99,99,NA,0,3,1,2,2,0,0,0,0,0,0,0,NA,3,1,2,2,0,0,4,1,2,4,2,0,0,6,4,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,816,no,1
3472,CENSORED,1,1,10,3,5,5,99,99,99,5,3,99,NA,0,0,1,2,4,4,4,1,0,4,0,0,1,0,1,2,4,4,4,0,1,2,4,4,3,0,6,5,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,268,no,1
3473,CENSORED,1,1,1,99,99,5,99,99,99,99,99,99,NA,0,0,1,2,0,0,0,0,0,0,0,0,NA,2,1,2,4,4,4,0,1,2,4,4,2,0,6,4,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,268,no,1
3474,CENSORED,1,1,3,99,4,4,99,99,99,99,99,99,NA,0,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,3,1,2,4,4,4,0,1,2,2,0,0,0,0,4,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,268,no,1
3475,CENSORED,1,1,8,99,99,99,99,99,99,99,99,99,NA,0,0,1,1,0,0,0,0,0,0,0,0,NA,2,1,2,4,4,4,0,1,2,4,4,1,0,6,3,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,266,no,1
3476,CENSORED,1,1,2,99,99,99,99,99,99,99,99,99,NA,0,0,1,3,0,0,0,1,3,0,0,0,1,0,1,2,2,0,0,0,1,2,0,2,0,0,0,2,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,109,no,1
3477,CENSORED,1,1,3,99,99,99,99,99,99,99,99,99,NA,0,0,1,2,4,4,4,1,2,4,4,4,1,0,1,2,4,4,4,1,1,2,4,4,2,0,4,1,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,268,no,1
3478,CENSORED,1,1,3,99,99,99,99,99,99,99,99,99,NA,0,0,1,2,4,4,4,1,2,3,0,0,3,3,1,2,4,4,4,4,1,2,4,4,4,0,6,2,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,268,no,1
3479,CENSORED,1,1,1,99,99,5,99,99,99,99,5,99,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2,1,2,4,4,4,0,1,2,4,4,2,1,6,4,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,268,no,1
3480,CENSORED,1,1,2,99,99,99,99,99,99,99,99,99,NA,0,0,1,2,0,0,0,1,0,0,0,0,3,3,1,2,4,4,4,0,1,2,4,4,4,0,0,2,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,268,no,1
3481,CENSORED,1,1,3,99,99,4,99,99,99,99,99,99,NA,0,0,1,1,0,0,0,1,0,0,0,0,2,3,1,2,4,4,4,0,1,2,2,0,0,0,6,2,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,268,no,1
3482,CENSORED,1,1,2,99,99,99,99,99,99,99,99,99,NA,0,0,1,2,4,1,4,0,0,0,0,0,NA,0,1,2,3,0,0,0,1,2,4,1,0,0,0,3,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,887,no,1
3483,CENSORED,1,1,2,99,99,99,99,99,99,99,99,99,NA,0,4,1,2,4,1,0,0,0,0,0,0,NA,0,1,2,4,0,0,0,1,2,4,1,0,0,0,3,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,887,no,1
3484,CENSORED,1,1,2,99,99,99,99,99,99,99,99,99,NA,0,0,1,2,4,1,0,1,2,4,1,0,3,0,1,2,4,1,0,0,1,2,4,1,4,0,3,2,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,887,no,1
3485,CENSORED,1,1,2,99,99,99,99,99,99,99,99,99,NA,0,2,1,2,4,3,0,1,1,0,0,0,1,4,1,2,4,3,0,0,1,2,1,0,0,1,6,2,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,887,no,1
3486,CENSORED,1,1,4,99,99,99,99,99,99,5,99,99,NA,0,0,1,2,4,4,4,1,2,0,0,0,1,0,1,2,4,4,1,4,1,2,4,4,3,1,0,2,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,887,no,1
3487,CENSORED,1,1,2,99,2,2,99,99,99,99,99,99,NA,0,4,1,2,4,4,4,1,2,4,4,4,1,0,1,2,4,4,4,0,1,2,4,4,4,1,3,1,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,887,no,1
3489,CENSORED,1,1,3,99,99,99,99,99,99,99,99,99,NA,0,0,1,2,4,1,0,0,0,0,0,0,NA,0,1,2,4,3,0,0,1,2,4,4,1,0,0,4,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,887,no,1
3490,CENSORED,1,1,5,99,99,99,99,99,99,99,99,99,NA,0,4,1,2,4,0,0,1,2,4,0,0,3,0,1,2,4,1,0,0,1,2,4,2,4,0,0,2,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,887,no,1
3491,CENSORED,1,1,4,99,99,99,99,99,99,99,99,99,NA,0,0,1,2,4,4,2,1,2,2,0,0,1,0,1,2,2,0,0,0,1,2,4,2,0,0,0,4,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,887,no,1
3492,CENSORED,1,1,3,99,99,99,99,99,99,99,99,99,NA,0,0,1,2,3,0,0,0,0,0,0,0,NA,0,1,2,4,2,0,0,1,2,4,4,2,2,0,5,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,887,no,1
3493,CENSORED,1,1,4,99,99,99,99,99,99,99,99,99,NA,0,0,1,3,4,4,1,1,3,4,4,1,1,0,1,3,4,4,4,0,1,3,4,4,1,1,2,3,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,266,no,1
3494,CENSORED,1,1,3,99,99,99,99,99,99,99,99,99,NA,0,3,1,3,3,0,0,1,3,3,0,0,2,1,1,3,4,4,4,0,1,3,4,1,0,0,6,3,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,266,no,1
3495,CENSORED,1,1,1,99,99,99,99,99,99,99,99,99,NA,0,0,1,3,4,4,4,1,3,4,4,4,1,3,1,3,4,4,4,0,1,3,4,4,4,1,6,5,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,266,no,1
3496,CENSORED,1,1,1,99,99,99,99,99,99,99,99,99,NA,0,0,1,3,4,4,4,1,3,4,4,4,1,0,1,2,4,4,4,2,1,2,4,4,4,0,1,4,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,266,no,1
3497,CENSORED,1,1,2,99,99,99,99,99,99,99,99,99,NA,0,0,1,2,1,0,0,1,2,0,0,0,1,2,1,3,4,4,4,0,1,2,4,4,4,0,6,3,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,266,no,1
3499,CENSORED,1,1,2,99,99,5,2,5,99,99,99,99,NA,0,2,1,2,4,4,4,0,0,0,0,0,NA,2,1,3,4,4,4,1,1,2,4,4,4,0,0,5,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,266,no,1
3500,CENSORED,1,1,2,99,99,99,99,99,99,99,99,99,NA,0,0,1,4,4,0,0,0,0,0,0,0,NA,0,1,4,4,2,0,0,1,4,4,4,4,0,0,2,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,811,no,1
3501,CENSORED,1,1,5,99,99,99,99,99,99,99,99,99,NA,0,0,1,3,4,2,0,0,0,0,0,0,NA,0,1,3,4,3,0,0,1,3,3,0,0,0,0,2,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,811,no,1
3502,CENSORED,1,1,7,99,99,99,99,99,99,99,99,99,NA,0,0,1,1,0,0,0,0,0,0,0,0,NA,0,1,3,3,0,0,0,1,3,4,3,0,0,3,3,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,811,yes,1
3503,CENSORED,1,1,2,99,99,99,99,99,99,99,99,99,NA,0,0,1,3,1,0,0,1,1,0,0,0,1,0,1,3,3,0,0,0,1,3,4,4,4,0,0,2,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,811,no,1
3504,CENSORED,1,1,1,99,99,99,99,99,99,99,99,99,NA,0,0,1,2,4,4,3,0,0,0,0,0,NA,0,1,3,4,4,4,0,1,2,4,4,4,99,2,1,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,704,no,1
3505,CENSORED,1,1,2,99,99,99,4,99,99,3,4,99,NA,1,0,1,2,4,1,0,0,0,0,0,0,NA,2,1,3,4,4,4,1,1,2,4,4,4,0,6,3,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,704,no,1
3506,CENSORED,1,1,2,99,99,99,99,99,99,99,99,99,NA,0,0,1,3,4,4,4,0,0,0,0,0,NA,0,1,3,4,4,4,0,1,2,4,4,4,1,6,3,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,704,no,1
3507,CENSORED,1,1,2,99,99,99,99,99,99,99,99,99,NA,0,0,1,2,1,0,0,0,0,0,0,0,NA,0,1,3,4,4,4,0,1,3,4,4,4,0,0,2,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,704,no,1
3509,CENSORED,1,1,1,99,6,99,99,99,6,99,99,99,NA,0,0,1,2,4,3,0,0,0,0,0,0,NA,0,1,3,4,4,4,0,1,2,4,4,4,0,1,2,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,704,no,1
3510,CENSORED,1,1,2,99,99,99,99,99,99,99,99,99,NA,2,0,1,1,0,0,0,0,0,0,0,0,NA,0,1,2,4,4,4,0,1,2,4,4,4,0,0,1,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,704,no,1
3511,CENSORED,1,1,1,99,99,99,99,99,99,99,99,99,NA,0,0,1,2,4,4,4,1,2,4,4,4,3,0,1,2,4,4,4,0,1,2,4,4,0,0,0,1,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,704,no,1
3512,CENSORED,1,1,1,99,99,99,99,99,99,4,4,5,NA,0,4,1,4,4,0,0,1,4,4,4,4,1,4,1,4,4,4,4,4,1,4,4,0,0,1,1,3,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,704,no,1
3513,CENSORED,1,1,2,99,99,99,99,99,99,99,99,99,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,1,2,3,0,0,0,1,2,4,3,0,0,0,3,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,846,no,1
3514,CENSORED,1,1,1,99,99,99,99,99,99,99,99,99,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,1,2,2,0,0,0,1,2,1,0,0,0,0,2,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,846,no,1
3515,CENSORED,1,1,2,0,99,99,0,99,99,99,0,99,NA,0,2,1,3,4,4,3,0,0,0,0,0,NA,3,1,3,4,4,3,2,1,3,4,4,3,0,0,1,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,172,no,1
3516,CENSORED,1,1,2,99,99,99,99,99,99,99,0,99,NA,0,4,1,1,0,0,0,1,0,0,0,0,1,4,1,2,4,4,3,4,1,2,4,4,4,0,0,2,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,574,no,1
3517,CENSORED,1,1,2,99,99,99,99,99,99,99,99,5,no podía sacar el dinero del banco,0,2,1,3,4,4,2,0,0,0,0,0,NA,0,1,3,4,4,2,4,1,3,4,4,2,0,0,1,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,172,no,1
3518,CENSORED,1,1,3,99,99,99,99,99,99,99,99,99,NA,0,4,1,1,0,0,0,1,0,0,0,0,1,4,1,2,4,4,3,4,1,2,4,4,3,0,99,3,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,574,no,1
3519,CENSORED,1,1,2,99,99,99,99,99,99,99,0,99,NA,0,3,1,2,4,2,0,1,2,0,0,0,1,2,1,2,4,4,4,4,1,2,4,3,0,0,6,3,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,574,no,1
3520,CENSORED,1,1,3,99,99,99,99,99,99,99,99,99,NA,0,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,2,0,0,NA,NA,NA,NA,0,1,3,4,4,4,0,0,3,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,574,no,1
3521,CENSORED,1,1,1,99,99,99,99,99,99,99,99,99,NA,0,2,1,1,0,0,0,1,3,4,4,0,1,4,1,3,4,4,4,0,1,3,4,4,4,99,99,2,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,172,no,1
3522,CENSORED,1,1,3,99,99,99,99,99,99,99,99,99,NA,0,4,1,3,4,4,1,1,3,4,4,1,1,0,1,3,4,4,0,0,1,3,4,4,4,0,0,2,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,172,no,1
3523,CENSORED,1,1,2,99,99,5,99,99,99,99,0,99,NA,0,2,1,2,4,0,0,1,0,0,0,0,1,3,1,2,4,4,1,4,1,2,4,4,4,0,0,3,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,172,no,1
3524,CENSORED,1,1,1,99,99,99,99,99,99,99,99,99,NA,1,0,1,3,4,4,2,0,0,0,0,0,NA,0,1,3,4,4,4,4,1,3,4,4,4,99,0,4,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,172,no,1
3525,CENSORED,1,1,2,99,99,99,99,99,99,99,99,99,NA,0,4,1,3,3,0,0,1,3,4,4,4,1,0,1,3,4,4,1,0,1,3,4,4,4,99,0,1,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,172,no,1
3526,CENSORED,1,1,2,99,99,99,99,99,99,99,99,99,NA,0,4,1,2,3,3,0,0,0,0,0,0,NA,0,1,2,4,1,0,0,1,2,4,4,4,0,0,2,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,172,no,1
3527,CENSORED,1,1,2,99,99,99,99,99,99,99,99,99,NA,0,0,1,3,4,4,1,1,3,4,4,1,1,0,1,3,4,4,4,1,1,3,4,4,1,2,0,3,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,172,no,1
3528,CENSORED,1,1,3,99,99,99,99,99,99,99,99,99,NA,0,4,1,2,3,1,0,0,0,0,0,0,NA,0,1,2,3,1,0,0,1,2,3,4,1,0,0,1,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,172,no,1
3529,CENSORED,1,1,1,99,99,99,99,99,99,99,99,99,NA,0,0,1,3,2,0,0,0,0,0,0,0,NA,0,1,3,4,2,0,0,1,3,4,1,0,0,0,3,CENSORED,NA,CENSORED,CENSORED,CENSORED,CENSORED,846,no,1
