hh_id,username,completed_time,hh_id__1,gender,age,lived_movedin,movedin_month,movedin_bc_hurricane,status,missing_month,left_month,left_b_p_hurricane,left_bc_hurricane,left_first,left_final,hh_mem_num
115,CENSORED,NA,0,1,95,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
116,CENSORED,NA,0,1,72,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
116,CENSORED,NA,1,0,60,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
116,CENSORED,NA,2,1,36,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
117,CENSORED,NA,0,1,54,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
117,CENSORED,NA,1,0,54,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
117,CENSORED,NA,2,1,27,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
117,CENSORED,NA,3,0,23,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4
118,CENSORED,NA,0,1,77,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
118,CENSORED,NA,1,0,77,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
118,CENSORED,NA,2,1,15,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
119,CENSORED,NA,0,1,76,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
119,CENSORED,NA,1,1,48,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
119,CENSORED,NA,2,1,24,2,9,1,1,NA,NA,NA,0,NA,NA,3
119,CENSORED,NA,3,0,73,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4
119,CENSORED,NA,4,0,52,2,9,1,1,NA,NA,NA,0,NA,NA,5
119,CENSORED,NA,5,0,48,2,9,1,1,NA,NA,NA,0,NA,NA,6
119,CENSORED,NA,6,0,4,2,9,1,1,NA,NA,NA,0,NA,NA,7
120,CENSORED,NA,0,0,70,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
121,CENSORED,NA,0,0,84,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
122,CENSORED,NA,0,0,64,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
122,CENSORED,NA,1,1,65,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
123,CENSORED,NA,0,0,58,1,NA,NA,3,NA,11,NA,NA,1,1,1
123,CENSORED,NA,1,1,57,1,NA,NA,3,NA,11,NA,NA,1,1,2
123,CENSORED,NA,2,1,19,1,NA,NA,3,NA,11,NA,NA,1,1,3
123,CENSORED,NA,3,0,11,1,NA,NA,3,NA,11,NA,NA,1,1,4
123,CENSORED,NA,4,1,7,1,NA,NA,3,NA,11,NA,NA,1,1,5
124,CENSORED,NA,0,0,71,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
125,CENSORED,NA,0,1,66,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
125,CENSORED,NA,1,0,54,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
127,CENSORED,NA,0,0,61,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
127,CENSORED,NA,1,1,71,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
128,CENSORED,NA,0,0,80,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
128,CENSORED,NA,1,1,62,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
129,CENSORED,NA,0,1,69,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
130,CENSORED,NA,0,0,21,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
130,CENSORED,NA,1,0,43,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
130,CENSORED,NA,2,1,14,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
131,CENSORED,NA,0,0,70,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
131,CENSORED,NA,1,1,80,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
132,CENSORED,NA,0,1,55,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
132,CENSORED,NA,1,1,65,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
133,CENSORED,NA,0,1,74,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
133,CENSORED,NA,1,0,72,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
133,CENSORED,NA,2,1,27,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
134,CENSORED,NA,0,0,69,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
134,CENSORED,NA,1,1,63,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
135,CENSORED,NA,0,0,78,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
135,CENSORED,NA,1,1,65,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
135,CENSORED,NA,2,1,56,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
136,CENSORED,NA,0,0,71,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
137,CENSORED,NA,0,1,54,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
137,CENSORED,NA,1,0,62,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
137,CENSORED,NA,2,1,28,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
138,CENSORED,NA,0,0,67,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
138,CENSORED,NA,1,1,74,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
138,CENSORED,NA,2,1,43,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
139,CENSORED,NA,0,1,89,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
139,CENSORED,NA,1,0,79,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
139,CENSORED,NA,2,1,54,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
140,CENSORED,NA,0,1,68,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
141,CENSORED,NA,0,1,32,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
141,CENSORED,NA,1,0,31,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
141,CENSORED,NA,2,0,8,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
141,CENSORED,NA,3,0,4,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4
142,CENSORED,NA,0,1,62,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
143,CENSORED,NA,0,0,89,2,8,1,1,NA,NA,NA,NA,NA,NA,1
144,CENSORED,NA,0,0,60,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
144,CENSORED,NA,1,0,20,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
144,CENSORED,NA,2,1,63,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
145,CENSORED,NA,0,0,78,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
145,CENSORED,NA,1,1,82,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
146,CENSORED,NA,0,0,64,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
147,CENSORED,NA,0,0,59,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
147,CENSORED,NA,1,1,59,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
148,CENSORED,NA,0,1,60,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
148,CENSORED,NA,1,0,60,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
149,CENSORED,NA,0,1,66,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
149,CENSORED,NA,1,0,63,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
149,CENSORED,NA,2,1,22,1,NA,NA,3,NA,8,NA,NA,NA,NA,3
149,CENSORED,NA,3,0,48,1,NA,NA,3,NA,8,NA,NA,NA,NA,4
150,CENSORED,NA,0,0,70,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
151,CENSORED,NA,0,1,33,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
151,CENSORED,NA,1,0,34,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
151,CENSORED,NA,2,0,60,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
152,CENSORED,NA,0,1,67,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
152,CENSORED,NA,1,0,60,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
153,CENSORED,NA,0,0,59,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
153,CENSORED,NA,1,1,58,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
154,CENSORED,NA,0,1,48,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
154,CENSORED,NA,1,0,48,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
155,CENSORED,NA,0,1,45,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
155,CENSORED,NA,1,0,39,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
155,CENSORED,NA,2,0,18,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
155,CENSORED,NA,3,0,14,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4
156,CENSORED,NA,0,1,71,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
156,CENSORED,NA,1,0,72,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
157,CENSORED,NA,0,0,61,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
157,CENSORED,NA,1,1,64,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
158,CENSORED,NA,0,1,37,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
158,CENSORED,NA,1,0,41,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
158,CENSORED,NA,2,1,22,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
158,CENSORED,NA,3,1,24,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4
158,CENSORED,NA,4,1,23,1,NA,NA,1,NA,NA,NA,NA,NA,NA,5
159,CENSORED,NA,0,0,48,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
159,CENSORED,NA,1,1,18,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
160,CENSORED,NA,0,1,21,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
160,CENSORED,NA,1,0,54,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
160,CENSORED,NA,2,1,56,1,NA,NA,2,NA,NA,NA,NA,NA,NA,3
160,CENSORED,NA,3,1,23,1,NA,NA,3,NA,10,NA,0,0,0,4
160,CENSORED,NA,4,0,19,1,NA,NA,1,NA,NA,NA,NA,NA,NA,5
161,CENSORED,NA,0,0,66,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
161,CENSORED,NA,1,1,93,2,10,1,1,NA,NA,NA,NA,NA,NA,2
161,CENSORED,NA,2,1,72,2,1,0,1,NA,NA,NA,NA,NA,NA,3
161,CENSORED,NA,3,1,80,2,12,1,1,NA,NA,NA,NA,NA,NA,4
162,CENSORED,NA,0,0,75,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
162,CENSORED,NA,1,1,77,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
163,CENSORED,NA,0,0,57,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
163,CENSORED,NA,1,1,65,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
163,CENSORED,NA,2,0,27,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
163,CENSORED,NA,3,1,34,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4
163,CENSORED,NA,4,1,30,1,NA,NA,1,NA,NA,NA,NA,NA,NA,5
164,CENSORED,NA,0,0,70,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
164,CENSORED,NA,1,1,75,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
166,CENSORED,NA,0,1,71,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
166,CENSORED,NA,1,0,72,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
166,CENSORED,NA,2,0,49,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
166,CENSORED,NA,3,0,38,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4
166,CENSORED,NA,4,1,21,1,NA,NA,1,NA,NA,NA,NA,NA,NA,5
167,CENSORED,NA,0,1,52,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
167,CENSORED,NA,1,0,82,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
167,CENSORED,NA,2,1,53,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
168,CENSORED,NA,0,0,41,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
168,CENSORED,NA,1,1,51,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
168,CENSORED,NA,2,0,20,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
169,CENSORED,NA,0,0,61,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
169,CENSORED,NA,1,0,71,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
169,CENSORED,NA,2,0,36,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
169,CENSORED,NA,3,1,26,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4
170,CENSORED,NA,0,1,85,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
170,CENSORED,NA,1,0,53,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
171,CENSORED,NA,0,1,37,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
171,CENSORED,NA,1,0,32,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
171,CENSORED,NA,2,1,16,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
171,CENSORED,NA,3,1,15,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4
171,CENSORED,NA,4,1,13,1,NA,NA,1,NA,NA,NA,NA,NA,NA,5
171,CENSORED,NA,5,1,10,1,NA,NA,1,NA,NA,NA,NA,NA,NA,6
176,CENSORED,NA,0,0,72,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
176,CENSORED,NA,1,1,68,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
177,CENSORED,NA,0,0,80,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
177,CENSORED,NA,1,1,61,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
178,CENSORED,NA,0,0,53,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
178,CENSORED,NA,1,1,62,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
179,CENSORED,NA,0,1,55,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
180,CENSORED,NA,0,0,66,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
180,CENSORED,NA,1,1,65,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
181,CENSORED,NA,0,0,75,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
181,CENSORED,NA,1,0,50,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
182,CENSORED,NA,0,0,87,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
182,CENSORED,NA,1,1,62,1,NA,NA,2,NA,NA,NA,NA,NA,NA,2
182,CENSORED,NA,2,0,65,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
182,CENSORED,NA,3,0,55,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4
183,CENSORED,NA,0,0,67,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
183,CENSORED,NA,1,0,26,1,NA,NA,3,NA,6,NA,NA,NA,NA,2
183,CENSORED,NA,2,1,25,1,NA,NA,3,NA,6,NA,NA,NA,NA,3
184,CENSORED,NA,0,0,44,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
184,CENSORED,NA,1,1,42,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
184,CENSORED,NA,2,0,23,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
184,CENSORED,NA,3,0,21,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4
184,CENSORED,NA,4,0,20,1,NA,NA,1,NA,NA,NA,NA,NA,NA,5
184,CENSORED,NA,5,1,90,1,NA,NA,1,NA,NA,NA,NA,NA,NA,6
185,CENSORED,NA,0,0,79,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
185,CENSORED,NA,1,1,87,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
185,CENSORED,NA,2,1,40,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
186,CENSORED,NA,0,0,76,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
186,CENSORED,NA,1,0,36,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
186,CENSORED,NA,2,0,32,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
186,CENSORED,NA,3,0,10,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4
187,CENSORED,NA,0,0,54,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
187,CENSORED,NA,1,1,61,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
187,CENSORED,NA,2,1,13,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
188,CENSORED,NA,0,1,23,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
188,CENSORED,NA,1,1,18,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
188,CENSORED,NA,2,0,42,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
189,CENSORED,NA,0,0,64,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
189,CENSORED,NA,1,0,84,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
190,CENSORED,NA,0,0,52,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
190,CENSORED,NA,1,1,49,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
191,CENSORED,NA,0,0,70,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
191,CENSORED,NA,1,1,74,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
191,CENSORED,NA,2,1,34,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
191,CENSORED,NA,3,1,10,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4
192,CENSORED,NA,0,0,68,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
192,CENSORED,NA,1,1,74,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
194,CENSORED,NA,0,1,30,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
194,CENSORED,NA,1,0,30,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
194,CENSORED,NA,2,0,12,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
195,CENSORED,NA,0,0,69,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
195,CENSORED,NA,1,1,71,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
196,CENSORED,NA,0,1,64,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
196,CENSORED,NA,1,0,57,1,NA,NA,3,NA,11,NA,1,1,1,2
197,CENSORED,NA,0,1,39,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
197,CENSORED,NA,1,1,10,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
197,CENSORED,NA,2,0,87,1,NA,NA,2,NA,NA,NA,NA,NA,NA,3
197,CENSORED,NA,3,0,19,1,NA,NA,3,NA,12,NA,1,1,0,4
198,CENSORED,NA,0,1,67,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
199,CENSORED,NA,0,0,81,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
199,CENSORED,NA,1,0,54,2,9,1,1,NA,NA,NA,NA,NA,NA,2
199,CENSORED,NA,2,0,15,2,9,1,1,NA,NA,NA,NA,NA,NA,3
200,CENSORED,NA,0,0,67,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
200,CENSORED,NA,1,1,75,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
201,CENSORED,NA,0,0,95,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
201,CENSORED,NA,1,0,72,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
202,CENSORED,NA,0,0,70,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
203,CENSORED,NA,0,1,60,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
203,CENSORED,NA,1,0,63,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
203,CENSORED,NA,2,0,88,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
204,CENSORED,NA,0,0,41,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
204,CENSORED,NA,1,1,40,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
204,CENSORED,NA,2,1,36,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
204,CENSORED,NA,3,0,8,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4
204,CENSORED,NA,4,1,6,1,NA,NA,1,NA,NA,NA,NA,NA,NA,5
204,CENSORED,NA,5,1,3,1,NA,NA,1,NA,NA,NA,NA,NA,NA,6
204,CENSORED,NA,6,1,3,1,NA,NA,1,NA,NA,NA,NA,NA,NA,7
204,CENSORED,NA,7,0,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,8
205,CENSORED,NA,0,0,26,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
205,CENSORED,NA,1,1,25,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
205,CENSORED,NA,2,1,2,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
206,CENSORED,NA,0,0,55,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
207,CENSORED,NA,0,0,39,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
207,CENSORED,NA,1,0,70,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
207,CENSORED,NA,2,0,21,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
207,CENSORED,NA,3,1,21,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4
208,CENSORED,NA,0,0,90,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
208,CENSORED,NA,1,0,69,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
208,CENSORED,NA,2,1,65,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
209,CENSORED,NA,0,0,51,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
210,CENSORED,NA,0,1,61,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
210,CENSORED,NA,1,0,62,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
211,CENSORED,NA,0,0,77,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
211,CENSORED,NA,1,1,78,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
212,CENSORED,NA,0,0,42,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
212,CENSORED,NA,1,0,62,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
213,CENSORED,NA,0,0,54,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
213,CENSORED,NA,1,1,56,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
213,CENSORED,NA,2,1,21,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
214,CENSORED,NA,0,1,79,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
214,CENSORED,NA,1,0,74,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
215,CENSORED,NA,0,1,69,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
215,CENSORED,NA,1,0,80,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
216,CENSORED,NA,0,0,77,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
217,CENSORED,NA,0,1,65,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
217,CENSORED,NA,1,0,62,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
217,CENSORED,NA,2,0,87,2,9,1,1,NA,NA,NA,NA,NA,NA,3
217,CENSORED,NA,3,1,21,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4
218,CENSORED,NA,0,0,45,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
218,CENSORED,NA,1,1,55,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
218,CENSORED,NA,2,1,11,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
219,CENSORED,NA,0,1,59,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
219,CENSORED,NA,1,0,54,1,NA,NA,3,NA,11,NA,1,5,5,2
220,CENSORED,NA,0,1,92,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
220,CENSORED,NA,1,1,43,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
220,CENSORED,NA,2,1,39,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
220,CENSORED,NA,3,1,37,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4
220,CENSORED,NA,4,0,66,1,NA,NA,1,NA,NA,NA,NA,NA,NA,5
221,CENSORED,NA,0,1,76,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
221,CENSORED,NA,1,0,76,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
221,CENSORED,NA,2,1,54,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
222,CENSORED,NA,0,1,28,2,12,1,1,NA,NA,NA,NA,NA,NA,1
222,CENSORED,NA,1,0,56,2,12,1,1,NA,NA,NA,NA,NA,NA,2
223,CENSORED,NA,0,0,65,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
223,CENSORED,NA,1,1,65,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
224,CENSORED,NA,0,1,71,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
224,CENSORED,NA,1,1,21,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
224,CENSORED,NA,2,0,71,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
224,CENSORED,NA,3,0,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,4
224,CENSORED,NA,4,0,20,1,NA,NA,1,NA,NA,NA,NA,NA,NA,5
225,CENSORED,NA,0,1,59,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
225,CENSORED,NA,1,0,55,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
226,CENSORED,NA,0,1,52,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
226,CENSORED,NA,1,1,77,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
227,CENSORED,NA,0,1,68,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
227,CENSORED,NA,1,0,30,1,NA,NA,3,NA,2,NA,NA,NA,NA,2
228,CENSORED,NA,0,1,34,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
228,CENSORED,NA,1,0,42,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
230,CENSORED,NA,0,0,68,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
230,CENSORED,NA,1,0,49,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
231,CENSORED,NA,0,1,32,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
231,CENSORED,NA,1,0,28,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
232,CENSORED,NA,0,1,23,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
232,CENSORED,NA,1,0,40,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
232,CENSORED,NA,2,0,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
233,CENSORED,NA,0,0,62,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
233,CENSORED,NA,1,0,42,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
234,CENSORED,NA,0,1,62,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
234,CENSORED,NA,1,0,54,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2
234,CENSORED,NA,2,0,19,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3
